Date,Close/Last,Volume,Open,High,Low,Symbol
2023-01-17,17.702,511102200,16.899,17.728,16.899,NVDA
2023-01-13,16.899,447287100,16.278,16.922,16.165,NVDA
2023-01-12,16.511,551409100,16.1,16.637,15.492,NVDA
2023-01-11,16.001,353284900,15.8395,16.028,15.563,NVDA
2023-01-10,15.909,384101300,15.507,15.962,15.472,NVDA
2023-01-09,15.628,504230600,15.284,16.056,15.141,NVDA
2023-01-06,14.859,405043600,14.474,15.01,14.034,NVDA
2023-01-05,14.265,389168100,14.491,14.564,14.148,NVDA
2023-01-04,14.749,431323600,14.567,14.853,14.241,NVDA
2023-01-03,14.315,401276600,14.851,14.996,14.096,NVDA
2022-12-30,14.614,310489800,14.334,14.629,14.233,NVDA
2022-12-29,14.603,354923200,14.402,14.683,14.227,NVDA
2022-12-28,14.036,351066500,13.927,14.262,13.884,NVDA
2022-12-27,14.121,464902300,15.074,15.1,14.056,NVDA
2022-12-23,15.206,349325600,15.196,15.339,14.883,NVDA
2022-12-22,15.339,565045300,16.0935,16.138,14.882,NVDA
2022-12-21,16.501,325025400,16.114,16.627,16.102,NVDA
2022-12-20,16.085,403259800,16.064,16.31,15.852,NVDA
2022-12-19,16.254,354038800,16.572,16.609,16.145,NVDA
2022-12-16,16.571,478231900,16.8642,17.041,16.41,NVDA
2022-12-15,16.952,478542100,17.146,17.32,16.7,NVDA
2022-12-14,17.674,496888100,17.987,18.252,17.42,NVDA
2022-12-13,18.072,656588800,18.531,18.79,17.711,NVDA
2022-12-12,17.535,457327800,17.037,17.538,16.797,NVDA
2022-12-09,17.001,465338200,17.16,17.583,16.975,NVDA
2022-12-08,17.169,515455500,16.273,17.179,15.959,NVDA
2022-12-07,16.12,372387600,15.772,16.186,15.667,NVDA
2022-12-06,15.987,352694300,16.53,16.573,15.819,NVDA
2022-12-05,16.61,352255200,16.679,16.995,16.472,NVDA
2022-12-02,16.876,371388600,16.659,16.9326,16.445,NVDA
2022-12-01,17.135,470976600,16.999,17.265,16.635,NVDA
2022-11-30,16.923,565298200,15.697,16.93,15.597,NVDA
2022-11-29,15.639,298384500,15.827,15.932,15.52,NVDA
2022-11-28,15.827,304152000,16.026,16.357,15.725,NVDA
2022-11-25,16.27,167934300,16.318,16.487,16.172,NVDA
2022-11-23,16.519,427240900,16.098,16.527,16.048,NVDA
2022-11-22,16.038,472866100,15.328,16.0576,15.1216,NVDA
2022-11-21,15.317,404739300,15.147,15.477,15.08,NVDA
2022-11-18,15.409,492071700,15.966,16.002,15.12,NVDA
2022-11-17,15.677,710893600,15.715,16.266,15.535,NVDA
2022-11-16,15.91,649546800,16.1615,16.362,15.873,NVDA
2022-11-15,16.666,545875500,16.7215,16.998,16.382,NVDA
2022-11-14,16.295,527852500,16.218,16.54,15.922,NVDA
2022-11-11,16.327,655487500,15.8075,16.389,15.482,NVDA
2022-11-10,15.75,700819300,14.8,15.773,14.547,NVDA
2022-11-09,13.776,454413700,14.1615,14.211,13.759,NVDA
2022-11-08,14.602,595292000,14.801,14.891,14.216,NVDA
2022-11-07,14.301,410061000,14.228,14.412,13.954,NVDA
2022-11-04,14.156,612575900,13.986,14.229,13.697,NVDA
2022-11-03,13.421,500064900,13.043,13.781,12.956,NVDA
2022-11-02,13.219,672627800,13.85,14.21,13.2112,NVDA
2022-11-01,13.543,432816900,13.811,13.925,13.519,NVDA
2022-10-31,13.497,486341000,13.778,13.838,13.297,NVDA
2022-10-28,13.834,521039900,13.104,13.85,13.061,NVDA
2022-10-27,13.176,583113100,13.63,13.838,13.122,NVDA
2022-10-26,12.896,535533300,12.869,13.388,12.708,NVDA
2022-10-25,13.261,505482300,12.6935,13.3,12.664,NVDA
2022-10-24,12.599,517457400,12.508,12.71,12.064,NVDA
2022-10-21,12.466,609494400,12.0982,12.498,11.887,NVDA
2022-10-20,12.194,652397600,12.113,12.769,12.105,NVDA
2022-10-19,12.051,523130600,11.879,12.35,11.834,NVDA
2022-10-18,11.967,659362100,12.344,12.492,11.618,NVDA
2022-10-17,11.888,580774200,11.518,11.948,11.517,NVDA
2022-10-14,11.227,713432000,12.057,12.111,11.204,NVDA
2022-10-13,11.96,850103000,10.971,12.078,10.813,NVDA
2022-10-12,11.5,492590200,11.579,11.735,11.345,NVDA
2022-10-11,11.586,667481600,11.561,11.846,11.283,NVDA
2022-10-10,11.67,698699300,12.037,12.1243,11.4081,NVDA
2022-10-07,12.076,672478200,12.505,12.67,12.022,NVDA
2022-10-06,13.13,644156900,13.22,13.656,13.103,NVDA
2022-10-05,13.209,507130700,12.9107,13.321,12.621,NVDA
2022-10-04,13.167,584181700,12.879,13.22,12.879,NVDA
2022-10-03,12.512,547478500,12.347,12.678,12.105,NVDA
2022-09-30,12.139,565638400,12.087,12.633,12.075,NVDA
2022-09-29,12.22,532763100,12.448,12.5,11.946,NVDA
2022-09-28,12.736,542413900,12.41,12.823,12.3539,NVDA
2022-09-27,12.413,553854100,12.507,12.736,12.258,NVDA
2022-09-26,12.228,547342700,12.491,12.659,12.214,NVDA
2022-09-23,12.516,663309300,12.42,12.611,12.257,NVDA
2022-09-22,12.561,759162200,13.07,13.149,12.428,NVDA
2022-09-21,13.261,807679400,13.213,14.031,13.11,NVDA
2022-09-20,13.176,524817800,13.2145,13.4828,13.057,NVDA
2022-09-19,13.382,569685300,13.012,13.463,13.01,NVDA
2022-09-16,13.198,670751400,12.7415,13.212,12.617,NVDA
2022-09-15,12.929,523625200,13.0152,13.233,12.79,NVDA
2022-09-14,13.128,588506500,13.254,13.29,12.913,NVDA
2022-09-13,13.131,714955600,13.802,13.922,13.099,NVDA
2022-09-12,14.505,484159200,14.369,14.547,14.198,NVDA
2022-09-09,14.387,487128400,14.157,14.474,14.126,NVDA
2022-09-08,13.99,624873100,13.459,14.008,13.369,NVDA
2022-09-07,13.714,512657500,13.563,13.838,13.346,NVDA
2022-09-06,13.465,535751200,13.731,13.779,13.351,NVDA
2022-09-02,13.647,743157500,14.1,14.171,13.591,NVDA
2022-09-01,13.937,1178865000,14.209,14.38,13.2702,NVDA
2022-08-31,15.094,573709900,15.384,15.54,14.9585,NVDA
2022-08-30,15.468,530180700,15.96,16.039,15.182,NVDA
2022-08-29,15.801,496131900,16.02,16.338,15.767,NVDA
2022-08-26,16.26,769127400,17.857,17.924,16.237,NVDA
2022-08-25,17.913,770691300,16.844,17.947,16.833,NVDA
2022-08-24,17.222,522660700,17.012,17.406,16.895,NVDA
2022-08-23,17.181,369985800,16.9885,17.465,16.97,NVDA
2022-08-22,17.034,409592700,17.49,17.558,16.966,NVDA
2022-08-19,17.849,441588300,18.406,18.52,17.77,NVDA
2022-08-18,18.773,415446600,18.301,18.865,18.183,NVDA
2022-08-17,18.335,446799100,18.523,18.688,18.145,NVDA
2022-08-16,18.879,451239600,18.9195,19.142,18.501,NVDA
2022-08-15,19.032,457665600,18.701,19.164,18.613,NVDA
2022-08-12,18.709,478094200,18.16,18.718,17.953,NVDA
2022-08-11,17.942,509326600,18.131,18.707,17.876,NVDA
2022-08-10,18.097,597422500,17.698,18.118,17.317,NVDA
2022-08-09,17.086,668262700,17.252,17.4472,16.724,NVDA
2022-08-08,17.793,983783200,17.502,18.239,17.242,NVDA
2022-08-05,18.989,386068300,18.81,19.2289,18.666,NVDA
2022-08-04,19.215,409652300,18.849,19.274,18.76,NVDA
2022-08-03,18.893,418145600,18.184,18.968,18.137,NVDA
2022-08-02,18.526,489526900,18.122,18.9375,18.092,NVDA
2022-08-01,18.441,476469000,18.182,18.846,17.99,NVDA
2022-07-29,18.163,435460400,17.813,18.244,17.692,NVDA
2022-07-28,17.984,474646300,17.975,18.14,17.44,NVDA
2022-07-27,17.79,569776200,17.032,17.936,16.913,NVDA
2022-07-26,16.533,397864900,16.889,16.919,16.478,NVDA
2022-07-25,17.024,480747500,17.019,17.124,16.649,NVDA
2022-07-22,17.319,536670900,17.893,17.967,17.1365,NVDA
2022-07-21,18.05,557049300,17.885,18.144,17.5446,NVDA
2022-07-20,17.807,760537800,16.947,17.9325,16.801,NVDA
2022-07-19,16.992,702366100,16.486,17.11,16.172,NVDA
2022-07-18,16.101,670517500,16.302,16.897,16.002,NVDA
2022-07-15,15.762,385935500,15.659,15.782,15.445,NVDA
2022-07-14,15.372,456234800,15.108,15.473,14.728,NVDA
2022-07-13,15.164,521918300,14.59,15.375,14.465,NVDA
2022-07-12,15.082,458483100,15.268,15.431,14.877,NVDA
2022-07-11,15.152,438388700,15.526,15.527,15.038,NVDA
2022-07-08,15.838,467971800,15.43,16.037,15.389,NVDA
2022-07-07,15.858,492902800,15.4555,15.945,15.389,NVDA
2022-07-06,15.13,529065900,15.01,15.319,14.789,NVDA
2022-07-05,14.964,652207600,14.175,14.971,14.055,NVDA
2022-07-01,14.523,577610100,14.899,15.0629,14.392,NVDA
2022-06-30,15.159,686070000,15.361,15.567,14.862,NVDA
2022-06-29,15.542,482352300,15.814,15.82,15.17,NVDA
2022-06-28,15.982,461859400,16.9,17.202,15.945,NVDA
2022-06-27,16.869,427967900,17.312,17.33,16.6255,NVDA
2022-06-24,17.126,472152800,16.5,17.14,16.31,NVDA
2022-06-23,16.225,463679600,16.5185,16.585,15.853,NVDA
2022-06-22,16.36,437997400,16.226,16.662,16.18,NVDA
2022-06-21,16.566,483088900,16.4745,17.008,16.407,NVDA
2022-06-17,15.88,630334000,15.648,15.995,15.328,NVDA
2022-06-16,15.601,545748700,15.86,15.9423,15.401,NVDA
2022-06-15,16.527,563935700,16.095,16.868,15.926,NVDA
2022-06-14,15.836,469679500,15.731,16.066,15.412,NVDA
2022-06-13,15.647,604153400,16,16.312,15.606,NVDA
2022-06-10,16.974,465649700,17.6,17.697,16.869,NVDA
2022-06-09,18.048,395573800,18.481,18.933,18.041,NVDA
2022-06-08,18.648,363252500,18.799,19.18,18.535,NVDA
2022-06-07,18.926,388914100,18.472,19,18.188,NVDA
2022-06-06,18.786,422406200,19.139,19.337,18.5642,NVDA
2022-06-03,18.72,598778700,19.0815,19.3323,18.5216,NVDA
2022-06-02,19.592,648655800,18.292,19.619,18.198,NVDA
2022-06-01,18.32,544513900,18.724,19.0532,18.122,NVDA
2022-05-31,18.672,664099500,18.98,19.2,18.35,NVDA
2022-05-27,18.811,738379400,18.186,18.881,18.1,NVDA
2022-05-26,17.851,996574500,16.036,18.092,16.022,NVDA
2022-05-25,16.975,781131900,16.02,17.111,16,NVDA
2022-05-24,16.154,588550000,16.51,16.597,15.78,NVDA
2022-05-23,16.898,639888700,16.274,16.915,16.179,NVDA
2022-05-20,16.694,739105300,17.332,17.41,15.755,NVDA
2022-05-19,17.124,621309600,16.937,17.687,16.7341,NVDA
2022-05-18,16.938,545161100,17.705,18.118,16.864,NVDA
2022-05-17,18.177,585829700,18.074,18.371,17.634,NVDA
2022-05-16,17.264,521446000,17.509,17.788,17.106,NVDA
2022-05-13,17.706,670436500,16.788,17.9284,16.5925,NVDA
2022-05-12,16.175,708728400,16.2191,16.788,15.567,NVDA
2022-05-11,16.63,670167000,17.347,17.753,16.568,NVDA
2022-05-10,17.595,761474300,17.689,18.198,17.025,NVDA
2022-05-09,16.95,644454500,18.034,18.255,16.827,NVDA
2022-05-06,18.675,633296700,18.736,19.512,17.99,NVDA
2022-05-05,18.844,626331400,19.867,19.925,18.5,NVDA
2022-05-04,20.334,648854600,19.923,20.4,18.751,NVDA
2022-05-03,19.602,475750800,19.4,19.825,19.133,NVDA
2022-05-02,19.533,572048700,18.5405,19.574,18.391,NVDA
2022-04-29,18.547,500434900,19.402,20.1285,18.517,NVDA
2022-04-28,19.782,570326700,18.967,20.037,18.4896,NVDA
2022-04-27,18.415,499460200,18.598,19.167,18.29,NVDA
2022-04-26,18.788,653142500,19.718,19.788,18.67,NVDA
2022-04-25,19.902,641565600,19.202,19.945,19.096,NVDA
2022-04-22,19.515,624713400,20.303,20.486,19.5,NVDA
2022-04-21,20.183,656209400,21.7092,22.392,20,NVDA
2022-04-20,21.482,468974400,22.5171,22.6704,21.2,NVDA
2022-04-19,22.198,512780600,21.72,22.373,21.314,NVDA
2022-04-18,21.783,525700600,21.2,22.088,21.079,NVDA
2022-04-14,21.258,569096900,22.505,22.777,21.163,NVDA
2022-04-13,22.203,516943400,21.728,22.5,21.455,NVDA
2022-04-12,21.504,662258100,22.537,22.725,21.282,NVDA
2022-04-11,21.917,575206800,22.214,22.3199,21.66,NVDA
2022-04-08,23.119,524780600,23.917,23.923,23.062,NVDA
2022-04-07,24.208,557992400,24.441,24.722,23.478,NVDA
2022-04-06,24.407,703832600,24.934,25.3,24.003,NVDA
2022-04-05,25.931,436614700,27.254,27.319,25.82,NVDA
2022-04-04,27.36,397707800,26.728,27.558,26.613,NVDA
2022-04-01,26.712,517235100,27.375,27.496,26.267,NVDA
2022-03-31,27.286,523440200,27.782,28.248,27.27,NVDA
2022-03-30,27.69,463487100,28.304,28.4955,27.503,NVDA
2022-03-29,28.656,488984400,28.6945,28.946,27.98,NVDA
2022-03-28,28.219,425493900,27.7555,28.25,27.206,NVDA
2022-03-25,27.692,579016200,27.886,28.358,27.271,NVDA
2022-03-24,28.15,877379100,26.166,28.32,25.907,NVDA
2022-03-23,25.634,502119900,26.126,26.6115,25.575,NVDA
2022-03-22,26.524,547007100,26.727,27.238,26.072,NVDA
2022-03-21,26.734,591727100,26.507,27.152,25.967,NVDA
2022-03-18,26.453,730718600,24.799,26.569,24.624,NVDA
2022-03-17,24.766,471941200,24.12,24.842,23.906,NVDA
2022-03-16,24.496,671421700,23.5,24.597,23.172,NVDA
2022-03-15,22.973,491995700,21.518,23.038,21.322,NVDA
2022-03-14,21.33,385354200,21.869,22.262,21.159,NVDA
2022-03-11,22.1,367208600,23.022,23.145,22.046,NVDA
2022-03-10,22.658,428065700,22.531,22.788,21.882,NVDA
2022-03-09,23.014,492742000,22.387,23.22,22.247,NVDA
2022-03-08,21.514,557467200,21.309,22.373,20.65,NVDA
2022-03-07,21.352,450820900,22.817,23.033,21.33,NVDA
2022-03-04,22.936,432010700,23.384,23.68,22.482,NVDA
2022-03-03,23.714,365095000,24.2615,24.326,23.469,NVDA
2022-03-02,24.22,389641900,23.756,24.409,23.415,NVDA
2022-03-01,23.477,412056000,24.291,24.377,23.132,NVDA
2022-02-28,24.385,477318600,23.992,24.665,23.707,NVDA
2022-02-25,24.157,528865500,23.721,24.217,23.381,NVDA
2022-02-24,23.748,735800600,21.015,23.8,20.89,NVDA
2022-02-23,22.387,566510800,23.802,24.155,22.301,NVDA
2022-02-22,23.39,633422400,23.035,24.064,23,NVDA
2022-02-18,23.642,761254900,24.6675,24.986,23.1,NVDA
2022-02-17,24.507,810595100,25.63,25.785,24.165,NVDA
2022-02-16,26.511,732676300,26.259,26.582,25.552,NVDA
2022-02-15,26.495,701752800,24.949,26.545,24.784,NVDA
2022-02-14,24.267,440424400,23.934,24.875,23.755,NVDA
2022-02-11,23.949,605472000,25.916,26.152,23.773,NVDA
2022-02-10,25.824,513199700,25.995,26.925,25.6,NVDA
2022-02-09,26.705,524281700,25.622,26.725,25.353,NVDA
2022-02-08,25.108,410358600,24.359,25.23,23.98,NVDA
2022-02-07,24.728,376867500,24.372,25.182,24.202,NVDA
2022-02-04,24.319,354828500,23.972,24.635,23.632,NVDA
2022-02-03,23.948,410177800,24.458,25.077,23.78,NVDA
2022-02-02,25.242,543419400,25.794,25.817,24.553,NVDA
2022-02-01,24.638,518925200,25.104,25.145,23.89,NVDA
2022-01-31,24.486,564679700,23.182,24.509,23.052,NVDA
2022-01-28,22.84,543774300,22.0122,22.858,21.296,NVDA
2022-01-27,21.944,573352700,23.568,23.995,21.675,NVDA
2022-01-26,22.772,755958700,23.24,24.057,22.3,NVDA
2022-01-25,22.324,664616400,22.546,22.943,22,NVDA
2022-01-24,23.372,915810600,22.33,23.38,20.888,NVDA
2022-01-21,23.374,718957800,23.507,24.823,23.263,NVDA
2022-01-20,24.15,435180700,25.304,25.579,24.078,NVDA
2022-01-19,25.067,488314500,26.079,26.5432,25.052,NVDA
2022-01-18,25.903,425306200,26.26,26.638,25.77,NVDA
2022-01-14,26.942,395832400,26.3,27.1969,26.21,NVDA
2022-01-13,26.575,538868100,28.379,28.48,26.498,NVDA
2022-01-12,27.999,383413500,28.0665,28.595,27.608,NVDA
2022-01-11,27.817,404089300,27.3225,28.065,26.839,NVDA
2022-01-10,27.4,594681000,26.581,27.469,25.6438,NVDA
2022-01-07,27.247,409938500,28.141,28.422,27.057,NVDA
2022-01-06,28.178,454186400,27.64,28.438,27.065,NVDA
2022-01-05,27.604,498063900,28.949,29.416,27.533,NVDA
2022-01-04,29.29,527154400,30.277,30.468,28.349,NVDA
2022-01-03,30.121,392402900,29.815,30.711,29.785,NVDA
2021-12-31,29.411,266529900,29.674,30.03,29.3306,NVDA
2021-12-30,29.586,308864200,29.827,30.457,29.54,NVDA
2021-12-29,30.001,343139300,30.2725,30.548,29.366,NVDA
2021-12-28,30.322,420591200,31.312,31.33,30.0118,NVDA
2021-12-27,30.945,403685900,29.66,31.0865,29.64,NVDA
2021-12-23,29.64,343021700,29.755,30.059,29.431,NVDA
2021-12-22,29.4,395184400,28.891,29.555,28.449,NVDA
2021-12-21,29.075,524384900,28.374,29.12,27.401,NVDA
2021-12-20,27.719,461846800,27.305,28.144,27.145,NVDA
2021-12-17,27.801,716622400,27.985,28.922,27.76,NVDA
2021-12-16,28.387,707366000,31.152,31.16,28.093,NVDA
2021-12-15,30.459,698296900,28.4,30.5,27.838,NVDA
2021-12-14,28.337,667035400,27.699,28.678,27.25,NVDA
2021-12-13,28.161,598343700,30.249,30.294,28.116,NVDA
2021-12-10,30.198,488825100,31.15,31.305,29.861,NVDA
2021-12-09,30.49,488507200,31.734,32.205,30.428,NVDA
2021-12-08,31.826,475551500,31.999,32.29,31.421,NVDA
2021-12-07,32.427,593053500,30.957,32.449,30.651,NVDA
2021-12-06,30.037,658938500,29.88,30.241,28.038,NVDA
2021-12-03,30.693,544325100,32,32.129,30.13,NVDA
2021-12-02,32.126,472890300,31.214,32.478,31.025,NVDA
2021-12-01,31.435,485802000,33.2195,33.2893,31.38,NVDA
2021-11-30,32.676,622066500,33.169,33.353,31.864,NVDA
2021-11-29,33.376,454964000,32.366,33.412,32.036,NVDA
2021-11-26,31.503,283068900,32.6,32.71,31.35,NVDA
2021-11-24,32.674,435162300,31.461,32.855,30.928,NVDA
2021-11-23,31.746,532162700,31.535,32.36,30.88,NVDA
2021-11-22,31.956,754335200,33.517,34.647,31.9,NVDA
2021-11-19,32.985,533866700,32.243,33.088,31.905,NVDA
2021-11-18,31.675,781710800,32.367,32.76,31.321,NVDA
2021-11-17,29.261,428508000,30.418,30.509,28.8,NVDA
2021-11-16,30.203,264483700,29.759,30.39,29.7059,NVDA
2021-11-15,30.025,384909000,30.552,30.644,29.247,NVDA
2021-11-12,30.39,413054300,30.01,30.68,29.63,NVDA
2021-11-11,30.39,332172100,30.468,30.59,29.777,NVDA
2021-11-10,29.459,636205700,29.356,30.85,28.778,NVDA
2021-11-09,30.657,646746200,32.282,32.31,29.964,NVDA
2021-11-08,30.804,503100900,30.149,31.1,29.907,NVDA
2021-11-05,29.752,851260200,30.187,31.4,29.41,NVDA
2021-11-04,29.801,1153631000,27.229,31.365,27.118,NVDA
2021-11-03,26.598,239910300,26.67,26.784,26.235,NVDA
2021-11-02,26.401,294112400,25.822,26.678,25.8,NVDA
2021-11-01,25.827,265739800,25.649,25.894,25.227,NVDA
2021-10-29,25.567,292502800,25.0005,25.709,25,NVDA
2021-10-28,24.941,234204300,24.878,24.95,24.523,NVDA
2021-10-27,24.451,245989900,24.474,25.09,24.282,NVDA
2021-10-26,24.717,485898300,23.989,25.259,23.924,NVDA
2021-10-25,23.166,230234800,22.973,23.355,22.77,NVDA
2021-10-22,22.726,249383800,22.823,23.13,22.561,NVDA
2021-10-21,22.692,187590300,22.097,22.711,22.083,NVDA
2021-10-20,22.103,146275900,22.3045,22.433,21.982,NVDA
2021-10-19,22.29,161473300,22.276,22.379,22.037,NVDA
2021-10-18,22.222,189493600,21.749,22.291,21.644,NVDA
2021-10-15,21.862,226994000,21.81,21.931,21.662,NVDA
2021-10-14,21.746,243588800,21.288,21.755,21.122,NVDA
2021-10-13,20.939,180651900,20.918,20.99,20.713,NVDA
2021-10-12,20.671,162133500,20.8275,21.057,20.528,NVDA
2021-10-11,20.695,163387500,20.575,21.063,20.511,NVDA
2021-10-08,20.831,151257900,21.101,21.206,20.775,NVDA
2021-10-07,21.075,256918900,21.092,21.322,20.972,NVDA
2021-10-06,20.7,297201800,20.12,20.72,20.08,NVDA
2021-10-05,20.451,279281700,19.95,20.648,19.854,NVDA
2021-10-04,19.732,345635000,20.504,20.5418,19.555,NVDA
2021-10-01,20.742,240978000,20.75,20.859,20.203,NVDA
2021-09-30,20.716,221009100,20.7684,21.066,20.688,NVDA
2021-09-29,20.517,218393600,20.9395,21.017,20.467,NVDA
2021-09-28,20.699,343069000,21.2135,21.419,20.651,NVDA
2021-09-27,21.66,245215100,21.7104,21.799,21.325,NVDA
2021-09-24,22.081,217655500,22.07,22.149,21.861,NVDA
2021-09-23,22.482,248554900,22.14,22.5345,21.89,NVDA
2021-09-22,21.941,268725600,21.3655,21.96,21.196,NVDA
2021-09-21,21.246,204688100,21.4165,21.425,20.95,NVDA
2021-09-20,21.113,349440500,21.146,21.433,20.662,NVDA
2021-09-17,21.9,294502800,22.3,22.321,21.83,NVDA
2021-09-16,22.242,156033400,22.1835,22.277,21.927,NVDA
2021-09-15,22.341,166538000,22.309,22.367,21.966,NVDA
2021-09-14,22.242,199754600,22.275,22.41,22.086,NVDA
2021-09-13,22.152,297499900,22.684,22.964,21.858,NVDA
2021-09-10,22.478,248375700,22.3483,22.626,22.27,NVDA
2021-09-09,22.177,196856000,22.312,22.538,22.131,NVDA
2021-09-08,22.339,254434200,22.513,22.61,21.977,NVDA
2021-09-07,22.662,198107200,22.833,22.899,22.5224,NVDA
2021-09-03,22.843,280832000,22.325,22.986,22.2,NVDA
2021-09-02,22.396,188109600,22.518,22.593,22.2945,NVDA
2021-09-01,22.441,201767000,22.485,22.697,22.3565,NVDA
2021-08-31,22.385,259849700,22.695,22.695,22.12,NVDA
2021-08-30,22.688,262579900,22.83,23.043,22.551,NVDA
2021-08-27,22.636,304722200,22.184,22.722,22.167,NVDA
2021-08-26,22.068,237940400,22.2,22.34,21.79,NVDA
2021-08-25,22.213,347701000,21.737,22.47,21.722,NVDA
2021-08-24,21.793,297298900,21.753,21.959,21.535,NVDA
2021-08-23,21.958,575806600,20.971,21.997,20.95,NVDA
2021-08-20,20.816,675741300,19.991,20.8651,19.933,NVDA
2021-08-19,19.798,766554800,19.494,20.495,18.762,NVDA
2021-08-18,19.04,285913500,19.5,19.6337,19,NVDA
2021-08-17,19.458,204584900,19.685,19.77,19.267,NVDA
2021-08-16,19.95,211152800,20.135,20.287,19.453,NVDA
2021-08-13,20.188,183062900,19.905,20.2138,19.851,NVDA
2021-08-12,19.905,151861600,19.87,20.029,19.62,NVDA
2021-08-11,19.699,185924800,20.043,20.049,19.43,NVDA
2021-08-10,19.936,179237800,20.322,20.43,19.8345,NVDA
2021-08-09,20.295,146443100,20.446,20.508,20.143,NVDA
2021-08-06,20.366,178496600,20.524,20.57,20.21,NVDA
2021-08-05,20.637,211435400,20.5,20.733,20.342,NVDA
2021-08-04,20.274,231309400,19.99,20.318,19.828,NVDA
2021-08-03,19.815,301810700,19.74,20.222,19.22,NVDA
2021-08-02,19.75,217444000,19.7,19.961,19.361,NVDA
2021-07-30,19.499,183497500,19.418,19.63,19.263,NVDA
2021-07-29,19.662,190780900,19.519,19.853,19.328,NVDA
2021-07-28,19.503,202191200,19.3192,19.646,18.995,NVDA
2021-07-27,19.208,248862600,19.265,19.622,18.741,NVDA
2021-07-26,19.294,203943200,19.311,19.442,18.914,NVDA
2021-07-23,19.558,195672000,19.6564,19.7,19.25,NVDA
2021-07-22,19.594,323826000,19.642,19.887,19.276,NVDA
2021-07-21,19.41,371017400,18.882,19.527,18.742,NVDA
2021-07-20,18.612,434686500,18.73,18.838,18.164,NVDA
2021-07-19,18.7798,749058800,17.9153,19.042,17.8655,NVDA
2021-07-16,18.161,688222800,19.0305,19.1571,18.073,NVDA
2021-07-15,18.9662,550564400,19.8118,19.847,18.8585,NVDA
2021-07-14,19.8415,380099200,20.3577,20.4178,19.7528,NVDA
2021-07-13,20.25,290706320,20.4005,20.4613,20.114,NVDA
2021-07-12,20.5125,321984760,20.24,20.5328,20.1878,NVDA
2021-07-09,20.0503,296622680,19.9625,20.0801,19.7542,NVDA
2021-07-08,19.9028,503299600,19.8565,20.133,19.7007,NVDA
2021-07-07,20.3718,418427200,20.8535,20.875,20.3321,NVDA
2021-07-06,20.6985,446707600,20.7375,20.842,20.3503,NVDA
2021-07-02,20.487,343396680,20.4401,20.5053,20.2878,NVDA
2021-07-01,20.212,480134800,20.125,20.456,20.019,NVDA
2021-06-30,20.0025,326566160,19.9991,20.1625,19.8638,NVDA
2021-06-29,20.0268,367633840,19.8825,20.0988,19.6569,NVDA
2021-06-28,19.985,495436400,19.3613,20.0787,19.319,NVDA
2021-06-25,19.031,278365920,19.2805,19.3455,18.8944,NVDA
2021-06-24,19.2055,320922400,19.2278,19.42,19.0882,NVDA
2021-06-23,19.0573,332357040,19.0077,19.1528,18.9078,NVDA
2021-06-22,18.8868,580145600,18.4715,18.9638,18.3859,NVDA
2021-06-21,18.4273,672382000,18.4353,18.5365,17.8226,NVDA
2021-06-18,18.6387,968854400,18.784,19.375,18.584,NVDA
2021-06-17,18.6573,809654800,17.7746,18.835,17.7563,NVDA
2021-06-16,17.8103,307122600,17.7907,17.9547,17.5844,NVDA
2021-06-15,17.7885,243030440,17.915,18.0162,17.728,NVDA
2021-06-14,18.0188,321374280,17.906,18.0395,17.6628,NVDA
2021-06-11,17.8253,416307600,17.4795,17.9392,17.4438,NVDA
2021-06-10,17.425,287770440,17.35,17.492,17.176,NVDA
2021-06-09,17.3583,381657480,17.5158,17.575,17.2558,NVDA
2021-06-08,17.457,323846760,17.5273,17.6216,17.251,NVDA
2021-06-07,17.619,575754800,17.5711,17.8125,17.1928,NVDA
2021-06-04,17.5783,617120400,17.1125,17.661,17.0955,NVDA
2021-06-03,16.9698,580006800,16.7007,17.259,16.583,NVDA
2021-06-02,16.7783,594167600,16.2523,16.9189,16.2355,NVDA
2021-06-01,16.2645,472803200,16.27,16.3881,15.9033,NVDA
2021-05-28,16.2445,644535600,15.501,16.2775,15.501,NVDA
2021-05-27,15.488,581475200,15.6998,15.75,15.46,NVDA
2021-05-26,15.7,370438640,15.7343,15.7938,15.5863,NVDA
2021-05-25,15.6478,435406800,15.766,15.8185,15.4825,NVDA
2021-05-24,15.612,554816400,15.2125,15.745,15.176,NVDA
2021-05-21,14.9918,672992000,15.1638,15.222,14.8694,NVDA
2021-05-20,14.6125,321591920,14.3025,14.6838,14.2705,NVDA
2021-05-19,14.0658,343999360,13.5665,14.0795,13.5433,NVDA
2021-05-18,14.0158,186254240,14.267,14.4042,14.004,NVDA
2021-05-17,14.1655,216488840,14.157,14.1693,13.8535,NVDA
2021-05-14,14.243,258615000,13.89,14.3281,13.7485,NVDA
2021-05-13,13.6653,285727480,14.0338,14.0808,13.459,NVDA
2021-05-12,13.7585,303409320,14.0095,14.2602,13.7093,NVDA
2021-05-11,14.3063,285585360,13.825,14.3548,13.75,NVDA
2021-05-10,14.2658,268903800,14.7873,14.806,14.25,NVDA
2021-05-07,14.8123,229327320,14.8083,14.9708,14.6717,NVDA
2021-05-06,14.523,193380920,14.4952,14.5713,14.2181,NVDA
2021-05-05,14.4585,292023040,14.709,14.8135,14.3875,NVDA
